tempo,porta_origem,porta_destino,cwnd,srtt,retrans,ssthresh,packets_out,ca_name,ca_state
2026-07-13 02:32:12.150672,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:13.235761,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:13.235761,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:13.235761,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:13.235761,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:13.235761,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:13.235761,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:13.235761,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:13.235761,45106,5202,212,136,12,,5,reno,0
2026-07-13 02:32:13.235761,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:13.235761,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:13.235761,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:13.235761,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:13.235761,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:13.235761,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:13.235761,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:13.235761,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:13.235761,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:13.235761,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:13.235761,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:13.235761,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:13.235761,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:13.235761,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:13.235761,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:13.235761,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:13.235761,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:13.235761,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:13.235761,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:13.235761,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:14.276205,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:14.276205,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:14.276205,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:14.276205,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:14.276205,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:14.276205,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:14.276205,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:14.276205,45106,5202,240,25,15,,3,reno,0
2026-07-13 02:32:14.276205,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:14.276205,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:14.276205,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:14.276205,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:14.276205,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:14.276205,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:14.276205,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:14.276205,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:14.276205,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:14.276205,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:14.276205,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:14.276205,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:14.276205,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:14.276205,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:14.276205,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:14.276205,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:14.276205,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:14.276205,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:14.276205,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:14.276205,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:15.310449,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:15.310449,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:15.310449,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:15.310449,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:15.310449,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:15.310449,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:15.310449,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:15.310449,45106,5202,240,28,15,,6,reno,0
2026-07-13 02:32:15.310449,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:15.310449,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:15.310449,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:15.310449,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:15.310449,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:15.310449,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:15.310449,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:15.310449,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:15.310449,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:15.310449,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:15.310449,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:15.310449,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:15.310449,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:15.310449,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:15.310449,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:15.310449,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:15.310449,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:15.310449,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:15.310449,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:15.310449,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:16.342377,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:16.342377,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:16.342377,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:16.342377,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:16.342377,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:16.342377,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:16.342377,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:16.342377,45106,5202,240,28,15,,5,reno,0
2026-07-13 02:32:16.342377,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:16.342377,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:16.342377,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:16.342377,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:16.342377,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:16.342377,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:16.342377,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:16.342377,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:16.342377,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:16.342377,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:16.342377,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:16.342377,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:16.342377,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:16.342377,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:16.342377,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:16.342377,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:16.342377,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:16.342377,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:16.342377,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:16.342377,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:17.373323,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:17.373323,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:17.373323,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:17.373323,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:17.373323,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:17.373323,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:17.373323,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:17.373323,45106,5202,240,48,15,,5,reno,0
2026-07-13 02:32:17.373323,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:17.373323,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:17.373323,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:17.373323,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:17.373323,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:17.373323,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:17.373323,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:17.373323,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:17.373323,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:17.373323,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:17.373323,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:17.373323,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:17.373323,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:17.373323,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:17.373323,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:17.373323,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:17.373323,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:17.373323,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:17.373323,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:17.373323,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:18.409853,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:18.409853,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:18.409853,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:18.409853,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:18.409853,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:18.409853,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:18.409853,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:18.409853,45106,5202,240,25,15,,4,reno,0
2026-07-13 02:32:18.409853,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:18.409853,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:18.409853,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:18.409853,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:18.409853,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:18.409853,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:18.409853,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:18.409853,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:18.409853,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:18.409853,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:18.409853,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:18.409853,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:18.409853,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:18.409853,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:18.409853,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:18.409853,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:18.409853,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:18.409853,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:18.409853,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:18.409853,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:19.444015,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:19.444015,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:19.444015,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:19.444015,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:19.444015,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:19.444015,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:19.444015,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:19.444015,45106,5202,240,41,18,,6,reno,0
2026-07-13 02:32:19.444015,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:19.444015,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:19.444015,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:19.444015,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:19.444015,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:19.444015,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:19.444015,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:19.444015,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:19.444015,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:19.444015,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:19.444015,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:19.444015,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:19.444015,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:19.444015,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:19.444015,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:19.444015,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:19.444015,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:19.444015,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:19.444015,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:19.444015,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:24.054574,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:24.054574,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:24.054574,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:24.054574,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:24.054574,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:24.054574,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:24.054574,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:24.054574,45106,5202,240,23,20,,7,reno,0
2026-07-13 02:32:24.054574,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:24.054574,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:24.054574,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:24.054574,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:24.054574,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:24.054574,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:24.054574,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:24.054574,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:24.054574,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:24.054574,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:24.054574,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:24.054574,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:24.054574,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:24.054574,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:24.054574,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:24.054574,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:24.054574,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:24.054574,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:24.054574,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:24.054574,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:25.085993,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:25.085993,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:25.085993,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:25.085993,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:25.085993,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:25.085993,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:25.085993,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:25.085993,45106,5202,240,25,20,,5,reno,0
2026-07-13 02:32:25.085993,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:25.085993,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:25.085993,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:25.085993,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:25.085993,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:25.085993,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:25.085993,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:25.085993,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:25.085993,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:25.085993,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:25.085993,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:25.085993,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:25.085993,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:25.085993,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:25.085993,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:25.085993,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:25.085993,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:25.085993,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:25.085993,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:25.085993,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:26.122267,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:26.122267,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:26.122267,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:26.122267,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:26.122267,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:26.122267,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:26.122267,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:26.122267,45106,5202,244,55,21,,5,reno,0
2026-07-13 02:32:26.122267,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:26.122267,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:26.122267,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:26.122267,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:26.122267,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:26.122267,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:26.122267,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:26.122267,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:26.122267,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:26.122267,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:26.122267,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:26.122267,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:26.122267,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:26.122267,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:26.122267,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:26.122267,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:26.122267,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:26.122267,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:26.122267,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:26.122267,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:27.152576,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:27.152576,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:27.152576,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:27.152576,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:27.152576,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:27.152576,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:27.152576,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:27.152576,45106,5202,244,25,21,,5,reno,0
2026-07-13 02:32:27.152576,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:27.152576,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:27.152576,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:27.152576,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:27.152576,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:27.152576,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:27.152576,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:27.152576,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:27.152576,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:27.152576,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:27.152576,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:27.152576,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:27.152576,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:27.152576,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:27.152576,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:27.152576,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:27.152576,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:27.152576,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:27.152576,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:27.152576,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:28.186868,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:28.186868,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:28.186868,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:28.186868,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:28.186868,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:28.186868,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:28.186868,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:28.186868,45106,5202,244,118,21,,5,reno,0
2026-07-13 02:32:28.186868,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:28.186868,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:28.186868,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:28.186868,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:28.186868,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:28.186868,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:28.186868,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:28.186868,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:28.186868,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:28.186868,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:28.186868,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:28.186868,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:28.186868,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:28.186868,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:28.186868,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:28.186868,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:28.186868,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:28.186868,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:28.186868,47574,5202,99,27,25,73.0,1,cubic,0
2026-07-13 02:32:28.186868,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:32:29.220319,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:32:29.220319,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:32:29.220319,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:32:29.220319,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:32:29.220319,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:32:29.220319,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:32:29.220319,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:29.220319,45106,5202,244,46,21,,7,reno,0
2026-07-13 02:32:29.220319,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:32:29.220319,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:32:29.220319,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:32:29.220319,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:32:29.220319,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:32:29.220319,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:32:29.220319,47562,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:29.220319,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:32:29.220319,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:32:29.220319,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:32:29.220319,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:32:29.220319,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:32:29.220319,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:32:29.220319,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:32:29.220319,45092,5202,10,69,0,,0,reno,0
2026-07-13 02:32:29.220319,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:32:29.220319,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:32:29.220319,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:32:29.220319,47574,5202,99,27,25,73.0,1,cubic,0
