tempo,porta_origem,porta_destino,cwnd,srtt,retrans,ssthresh,packets_out,ca_name,ca_state
2026-07-13 02:11:46.087120,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:11:46.087120,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:46.087120,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:11:46.087120,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:11:46.087120,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:11:46.087120,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:11:46.087120,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:11:46.087120,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:11:46.087120,47574,5202,61,25,17,45.0,5,cubic,0
2026-07-13 02:11:46.087120,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:11:47.115750,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:11:47.115750,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:11:47.115750,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:11:47.115750,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:11:47.115750,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:11:47.115750,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:11:47.115750,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:47.115750,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:11:47.115750,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:11:47.115750,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:11:47.115750,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:11:47.115750,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:11:47.115750,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:11:47.115750,47562,5202,10,38,0,,0,cubic,0
2026-07-13 02:11:47.115750,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:11:47.115750,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:11:47.115750,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:11:47.115750,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:47.115750,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:11:47.115750,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:11:47.115750,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:11:47.115750,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:11:47.115750,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:11:47.115750,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:11:47.115750,47574,5202,61,30,17,45.0,6,cubic,0
2026-07-13 02:11:47.115750,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:11:48.146631,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:11:48.146631,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:11:48.146631,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:11:48.146631,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:11:48.146631,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:11:48.146631,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:11:48.146631,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:48.146631,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:11:48.146631,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:11:48.146631,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:11:48.146631,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:11:48.146631,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:11:48.146631,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:11:48.146631,47562,5202,10,38,0,,0,cubic,0
2026-07-13 02:11:48.146631,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:11:48.146631,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:11:48.146631,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:11:48.146631,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:48.146631,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:11:48.146631,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:11:48.146631,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:11:48.146631,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:11:48.146631,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:11:48.146631,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:11:48.146631,47574,5202,61,25,17,45.0,9,cubic,0
2026-07-13 02:11:48.146631,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:11:49.174258,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:11:49.174258,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:11:49.174258,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:11:49.174258,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:11:49.174258,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:11:49.174258,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:11:49.174258,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:49.174258,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:11:49.174258,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:11:49.174258,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:11:49.174258,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:11:49.174258,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:11:49.174258,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:11:49.174258,47562,5202,10,38,0,,0,cubic,0
2026-07-13 02:11:49.174258,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:11:49.174258,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:11:49.174258,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:11:49.174258,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:49.174258,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:11:49.174258,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:11:49.174258,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:11:49.174258,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:11:49.174258,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:11:49.174258,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:11:49.174258,47574,5202,61,29,17,45.0,5,cubic,0
2026-07-13 02:11:49.174258,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:11:50.203210,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:11:50.203210,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:11:50.203210,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:11:50.203210,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:11:50.203210,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:11:50.203210,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:11:50.203210,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:50.203210,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:11:50.203210,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:11:50.203210,45118,5202,10,58,0,,2,cubic,0
2026-07-13 02:11:50.203210,47556,5202,10,200530,0,,2,cubic,0
2026-07-13 02:11:50.203210,47814,5202,66,36,21,49.0,1,cubic,0
2026-07-13 02:11:50.203210,45542,5202,10,433,0,,2,cubic,0
2026-07-13 02:11:50.203210,47562,5202,10,38,0,,0,cubic,0
2026-07-13 02:11:50.203210,44634,5202,10,123,0,,2,cubic,0
2026-07-13 02:11:50.203210,45750,5202,10,44,0,,2,cubic,0
2026-07-13 02:11:50.203210,47198,5202,55,69,50,52.0,1,cubic,0
2026-07-13 02:11:50.203210,48256,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:50.203210,45128,5202,2,31,14899,4.0,4,cubic,3
2026-07-13 02:11:50.203210,46260,5202,10,400419,0,,2,cubic,0
2026-07-13 02:11:50.203210,47696,5202,10,625,1,,2,cubic,0
2026-07-13 02:11:50.203210,46144,5202,10,1000272,0,,2,cubic,0
2026-07-13 02:11:50.203210,45556,5202,86,44,21,64.0,1,cubic,0
2026-07-13 02:11:50.203210,48258,5202,92,47,16,69.0,1,cubic,0
2026-07-13 02:11:50.203210,47574,5202,65,41,17,45.0,5,cubic,0
2026-07-13 02:11:50.203210,46296,5202,10,200407,0,,2,cubic,0
2026-07-13 02:11:51.235290,46150,5202,99,1007649,0,,1,cubic,0
2026-07-13 02:11:51.235290,47702,5202,7,101,14170,7.0,1,cubic,0
2026-07-13 02:11:51.235290,46300,5202,133,200202,0,,1,cubic,0
2026-07-13 02:11:51.235290,47560,5202,133,205685,0,,1,cubic,0
2026-07-13 02:11:51.235290,45766,5202,66,27,68,48.0,1,cubic,0
2026-07-13 02:11:51.235290,47804,5202,10,101,0,,2,cubic,0
2026-07-13 02:11:51.235290,47182,5202,10,51,0,,2,cubic,0
2026-07-13 02:11:51.235290,46270,5202,98,400086,0,,1,cubic,0
2026-07-13 02:11:51.235290,44646,5202,69,38,26,51.0,1,cubic,0
2026-07-13 02:11:51.235290,45118,5202,10,58,0,,2,cubic,0
